"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"2064",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,34.8,19.7,0.626692456479691
"2065",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,36.8,20.5,0.69825918762089
"2066",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,35.9,20.3,0.822050290135397
"2067",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,35.6,11.7,0.452611218568665
"2068",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,36.2,5.8,0.382978723404255
"2069",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,39.4,10.8,0.692456479690522
"2070",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,35,8.8,0.520309477756286
"2071",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,34.6,24.9,0.288201160541586
"2072",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,37.7,26.9,0.835589941972921
"2073",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,41.6,20.8,0.781431334622824
"2074",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,42,18.7,0.429400386847195
"2075",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,39.5,21.7,0.315280464216634
"2076",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,40.6,20.3,0.738878143133462
"2077",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,39.8,21.8,0.578336557059961
"2078",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,43.9,33.7,0.58220502901354
"2079",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,50.8,44.8,0.551257253384913
"2080",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,52.5,46.3,0.48742746615087
"2081",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,46.6,21.5,0.504835589941973
"2082",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,51.1,27.8,0.137330754352031
"2083",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,39.4,25.8,0.452611218568665
"2084",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,40.6,34.1,0.431334622823985
"2085",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,46.7,39,0.437137330754352
"2086",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,40.2,13.9,0.392649903288201
"2087",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,44.8,25,0.361702127659574
"2088",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,45.7,23.7,0.307543520309478
"2089",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,38.6,13.9,0.270793036750484
"2090",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,38,15.2,0.574468085106383
"2091",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,42.9,28.2,0.657640232108317
"2092",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,44.2,20.3,0.549323017408124
"2093",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,51.5,33.2,0.545454545454545
"2094",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,67.3,41.9,0.825918762088975
"2095",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,67.9,48.3,0.572533849129594
"2096",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,42.8,33.6,0.352030947775629
"2097",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45.5,42,0.798839458413926
"2098",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,44.6,30.7,0.526112185686654
"2099",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,43.9,26,0.646034816247582
"2100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,45,33.7,0.731141199226306
"2101",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42,22.8,0.733075435203095
"2102",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,48.3,22.2,0.495164410058027
"2103",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,54.5,17.7,0.4642166344294
"2104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,54.7,27.8,0.671179883945841
"2105",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,55.6,38.4,0.663442940038685
"2106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,56.3,53.3,0.576402321083172
"2107",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,59.7,47.6,0.775628626692456
"2108",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,55.7,44.6,0.700193423597679
"2109",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,56.4,48.6,0.53384912959381
"2110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,52.7,41.6,0.342359767891683
"2111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,48,31.6,0.634429400386847
"2112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,61.1,31,0.74468085106383
"2113",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,77,34.6,0.897485493230174
"2114",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,80.9,48.8,0.893617021276596
"2115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,76.3,63.2,0.764023210831721
"2116",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,70.6,42.8,0.529980657640232
"2117",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,63.8,47.2,0.323017408123791
"2118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,62.5,49.3,0.709864603481625
"2119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,61.7,48.3,0.789168278529981
"2120",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,63,46.8,0.740812379110251
"2121",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,59.4,51.9,0.647969052224371
"2122",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,64.2,44.9,0.922630560928433
"2123",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,58,45.8,0.529980657640232
"2124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,52.9,49.8,0.388781431334623
"2125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,58,53.2,0.69825918762089
"2126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,69.5,61.8,0.870406189555126
"2127",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,62.4,58.2,0.692456479690522
"2128",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,61.2,58.5,0.781431334622824
"2129",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,64.3,51.8,0.55705996131528
"2130",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,53.8,46,0.493230174081238
"2131",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,67.5,60.9,0.483558994197292
"2132",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,68.1,49.9,0.576402321083172
"2133",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,63,51.1,0.69825918762089
"2134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,66.7,57.5,0.775628626692456
"2135",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,73.2,46.6,0.854932301740812
"2136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,75.3,50.6,0.911025145067698
"2137",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,79.9,64.5,0.528046421663443
"2138",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,67.2,60.5,0.307543520309478
"2139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,60.4,53.3,0.156673114119923
"2140",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,72.8,61.9,0.93036750483559
"2141",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,70,62.3,0.735009671179884
"2142",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,64.8,60.4,0.715667311411992
"2143",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,70.2,66.2,0.818181818181818
"2144",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,76.8,68.2,0.568665377176016
"2145",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,64,55.7,0.381044487427466
"2146",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,58.8,51.9,0.715667311411992
"2147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,65.6,52.2,0.696324951644101
"2148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,63.8,48.8,0.624758220502901
"2149",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,63.6,53.2,0.705996131528046
"2150",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,69.1,58.1,0.829787234042553
"2151",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,74.4,56.2,0.731141199226306
"2152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,68.3,53.2,0.39651837524178
"2153",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,63.9,50.3,0.692456479690522
"2154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,64.6,46.8,0.758220502901354
"2155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,68.7,60.5,0.731141199226306
"2156",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,75.8,55.1,0.97678916827853
"2157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,70.2,50.2,0.773694390715667
"2158",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,73.1,50.2,0.67504835589942
"2159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,77.5,52.6,0.578336557059961
"2160",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,80.9,65.1,0.928433268858801
"2161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,80.6,65.5,0.936170212765957
"2162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,75.9,54.2,0.715667311411992
"2163",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,74,62.4,0.941972920696325
"2164",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,71,59.8,0.773694390715667
"2165",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,64.2,58.2,0.357833655705996
"2166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,72.3,65,0.435203094777563
"2167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,74.1,57.7,0.783365570599613
"2168",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,70.5,52.1,0.839458413926499
"2169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,69.3,59.1,0.410058027079304
"2170",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,73.3,69.7,0.79110251450677
"2171",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,79,64.6,1
"2172",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,83.1,59.4,0.624758220502901
"2173",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,86.4,67.6,0.454545454545455
"2174",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,86.6,69.4,0.756286266924565
"2175",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,82.5,74.4,0.676982591876209
"2176",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,80.4,73,0.150870406189555
"2177",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,81,72.2,0.758220502901354
"2178",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,78.2,71,0.630560928433269
"2179",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,70.3,47.6,0.382978723404255
"2180",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,71.3,51.4,0.41972920696325
"2181",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,75.7,54.9,0.665377176015474
"2182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,80.8,58.8,0.771760154738878
"2183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,80.9,63.3,0.578336557059961
"2184",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,74.3,60.4,0.607350096711799
"2185",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,75.5,58.8,0.769825918762089
"2186",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,78.5,59.7,0.481624758220503
"2187",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,75.5,67.7,0.456479690522244
"2188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,81.5,70.6,0.756286266924565
"2189",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,79.2,72,0.680851063829787
"2190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,74.4,62.3,0.696324951644101
"2191",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,74.4,50.7,0.794970986460348
"2192",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,74.2,59.7,0.719535783365571
"2193",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,71.8,58.8,0.568665377176016
"2194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,72.7,69.8,0.410058027079304
"2195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,75.6,73.3,0.553191489361702
"2196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,77.8,72.8,0.630560928433269
"2197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,75.8,73,0.636363636363636
"2198",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,76.5,71,0.537717601547389
"2199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,78.9,69.9,0.822050290135397
"2200",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,75.6,69,0.597678916827853
"2201",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,76.4,61.6,0.261121856866538
"2202",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,74.6,61.2,0.48742746615087
"2203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,73,64.6,0.736943907156673
"2204",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,77.2,71.6,0.642166344294004
"2205",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,80.8,71.1,0.762088974854932
"2206",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,77,73.2,0.81431334622824
"2207",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,77.8,71.4,0.5357833655706
"2208",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,81.8,67.3,0.473887814313346
"2209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,84.4,69.6,0.588007736943907
"2210",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,82.5,73.1,0.638297872340426
"2211",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,80.4,71,0.634429400386847
"2212",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,80.7,69.5,0.736943907156673
"2213",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,79.3,62.6,0.733075435203095
"2214",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,74.6,69.7,0.4642166344294
"2215",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,76,70.8,0.330754352030948
"2216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,73.6,70.6,0.55899419729207
"2217",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,74.1,70.6,0.72147001934236
"2218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,76.9,66.4,0.613152804642166
"2219",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,82,68.1,0.617021276595745
"2220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,82.5,71.4,0.725338491295938
"2221",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,76.9,71.9,0.485493230174081
"2222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,70.8,65.4,0.313346228239845
"2223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,70.3,62.6,0.452611218568665
"2224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,71.7,63.7,0.48742746615087
"2225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,75.5,67.8,0.524177949709865
"2226",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,72.1,55.9,0.545454545454545
"2227",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,73,56.4,0.682785299806576
"2228",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,73.2,57.9,0.433268858800774
"2229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,74.8,62.8,0.386847195357834
"2230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,80.3,68.9,0.624758220502901
"2231",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,85.5,71.7,0.748549323017408
"2232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,86.5,71.8,0.690522243713733
"2233",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,84.2,69.7,0.789168278529981
"2234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,74.9,64.5,0.570599613152805
"2235",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,72.6,61.7,0.388781431334623
"2236",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,73.4,65.7,0.386847195357834
"2237",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,80.7,72.4,0.39651837524178
"2238",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,83.8,70,0.885880077369439
"2239",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,82,71.7,0.851063829787234
"2240",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,82.5,73,0.955512572533849
"2241",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,73.9,68.8,0.663442940038685
"2242",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,68.3,58.9,0.4642166344294
"2243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,59.1,53.7,0.44100580270793
"2244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,58.7,56.6,0.622823984526112
"2245",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,66.8,64.6,0.41779497098646
"2246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,73.5,71.2,0.880077369439072
"2247",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,71.7,68.7,0.754352030947776
"2248",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,71.3,66.5,0.688588007736944
"2249",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,72,65.2,0.518375241779497
"2250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,73.8,64.5,0.520309477756286
"2251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,73.2,67.3,0.667311411992263
"2252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,74.8,71.5,0.796905222437137
"2253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,73.8,66.2,0.369439071566731
"2254",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,68.1,60.4,0.640232108317215
"2255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,68.7,61.5,0.748549323017408
"2256",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,70.4,58.6,0.452611218568665
"2257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,62.9,51.9,0.284332688588008
"2258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,63,53.9,0.514506769825919
"2259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,64.5,60.7,0.748549323017408
"2260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,74.9,71.7,0.825918762088975
"2261",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,67.7,56.7,0.665377176015474
"2262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,61.6,56.3,0.742746615087041
"2263",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,63.6,54.9,0.53384912959381
"2264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,62.4,50.3,0.352030947775629
"2265",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,68.5,61.5,0.493230174081238
"2266",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,71.9,65.6,0.551257253384913
"2267",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,68.4,61.7,0.870406189555126
"2268",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,67.7,62.5,0.752417794970986
"2269",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,66.4,57.1,0.905222437137331
"2270",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,64.2,59.5,0.41779497098646
"2271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,71.6,66.9,0.388781431334623
"2272",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,68.2,64.6,0.334622823984526
"2273",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,69.8,66.1,0.58027079303675
"2274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,73.3,68.5,0.735009671179884
"2275",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,73.1,70,0.798839458413926
"2276",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,62.3,52.9,0.970986460348162
"2277",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,51.5,40.4,0.481624758220503
"2278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,51.9,41.3,0.363636363636364
"2279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,58.8,53.3,0.704061895551257
"2280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,54.7,40.4,0.696324951644101
"2281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,53.1,38.2,0.717601547388781
"2282",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,46.7,25.1,0.787234042553192
"2283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,49.2,33,0.887814313346228
"2284",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,56.8,47.3,0.58220502901354
"2285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,47.9,33.1,0.51257253384913
"2286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,44.2,30.3,0.622823984526112
"2287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,54,40,0.682785299806576
"2288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,50,34,0.756286266924565
"2289",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,45.5,30.6,0.841392649903288
"2290",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,43.7,31.4,0.810444874274661
"2291",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,47.4,43.8,0.829787234042553
"2292",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,48.5,44.4,0.44100580270793
